Country,Indicator,Year,Value
SVN,GGSB,1996,0.033
SVN,GGSB,1997,-0.201
SVN,GGSB,1998,-0.117
SVN,GGSB,1999,-0.171
SVN,GGSB,2000,-0.238
SVN,GGSB,2001,-0.178
SVN,GGSB,2002,-0.25
SVN,GGSB,2003,-0.141
SVN,GGSB,2004,-0.308
SVN,GGSB,2005,-0.381
SVN,GGSB,2006,-0.603
SVN,GGSB,2007,-0.782
SVN,GGSB,2008,-0.988
SVN,GGSB,2009,-1.507
SVN,GGSB,2010,-1.654
SVN,GGSB,2011,-1.528
SVN,GGSB,2012,-0.784
SVN,GGSB,2013,-0.787
SVN,GGSB,2014,-1.236
SVN,GGSB,2015,-1.071
SVN,GGSB,2016,-1.286
SVN,GGSB,2017,-1.386
SVN,GGSB,2018,-1.476
SVN,GGSB,2019,-1.568
SVN,GGSB,2020,-1.663
SVN,GGSB_NPGDP,1996,0.274
SVN,GGSB_NPGDP,1997,-1.466
SVN,GGSB_NPGDP,1998,-0.761
SVN,GGSB_NPGDP,1999,-1.005
SVN,GGSB_NPGDP,2000,-1.263
SVN,GGSB_NPGDP,2001,-0.833
SVN,GGSB_NPGDP,2002,-1.051
SVN,GGSB_NPGDP,2003,-0.539
SVN,GGSB_NPGDP,2004,-1.105
SVN,GGSB_NPGDP,2005,-1.306
SVN,GGSB_NPGDP,2006,-1.963
SVN,GGSB_NPGDP,2007,-2.376
SVN,GGSB_NPGDP,2008,-2.795
SVN,GGSB_NPGDP,2009,-4.067
SVN,GGSB_NPGDP,2010,-4.493
SVN,GGSB_NPGDP,2011,-4.09
SVN,GGSB_NPGDP,2012,-2.097
SVN,GGSB_NPGDP,2013,-2.083
SVN,GGSB_NPGDP,2014,-3.248
SVN,GGSB_NPGDP,2015,-2.793
SVN,GGSB_NPGDP,2016,-3.298
SVN,GGSB_NPGDP,2017,-3.453
SVN,GGSB_NPGDP,2018,-3.562
SVN,GGSB_NPGDP,2019,-3.662
SVN,GGSB_NPGDP,2020,-3.753
SVN,GGXONLB,1995,0.088
SVN,GGXONLB,1996,0.144
SVN,GGXONLB,1997,-0.018
SVN,GGXONLB,1998,0.041
SVN,GGXONLB,1999,0.086
SVN,GGXONLB,2000,-0.016
SVN,GGXONLB,2001,0.005
SVN,GGXONLB,2002,-0.021
SVN,GGXONLB,2003,-0.003
SVN,GGXONLB,2004,-0.018
SVN,GGXONLB,2005,0.03
SVN,GGXONLB,2006,0.092
SVN,GGXONLB,2007,0.418
SVN,GGXONLB,2008,0.177
SVN,GGXONLB,2009,-1.647
SVN,GGXONLB,2010,-1.461
SVN,GGXONLB,2011,-1.539
SVN,GGXONLB,2012,-0.519
SVN,GGXONLB,2013,-4.178
SVN,GGXONLB,2014,-1.05
SVN,GGXONLB,2015,-0.398
SVN,GGXONLB,2016,-0.119
SVN,GGXONLB,2017,-0.048
SVN,GGXONLB,2018,0.003
SVN,GGXONLB,2019,--
SVN,GGXONLB,2020,-0.006
SVN,GGXONLB_NGDP,1995,0.839
SVN,GGXONLB_NGDP,1996,1.19
SVN,GGXONLB_NGDP,1997,-0.129
SVN,GGXONLB_NGDP,1998,0.267
SVN,GGXONLB_NGDP,1999,0.502
SVN,GGXONLB_NGDP,2000,-0.084
SVN,GGXONLB_NGDP,2001,0.023
SVN,GGXONLB_NGDP,2002,-0.089
SVN,GGXONLB_NGDP,2003,-0.01
SVN,GGXONLB_NGDP,2004,-0.065
SVN,GGXONLB_NGDP,2005,0.101
SVN,GGXONLB_NGDP,2006,0.291
SVN,GGXONLB_NGDP,2007,1.19
SVN,GGXONLB_NGDP,2008,0.465
SVN,GGXONLB_NGDP,2009,-4.555
SVN,GGXONLB_NGDP,2010,-4.033
SVN,GGXONLB_NGDP,2011,-4.173
SVN,GGXONLB_NGDP,2012,-1.441
SVN,GGXONLB_NGDP,2013,-11.561
SVN,GGXONLB_NGDP,2014,-2.818
SVN,GGXONLB_NGDP,2015,-1.046
SVN,GGXONLB_NGDP,2016,-0.305
SVN,GGXONLB_NGDP,2017,-0.118
SVN,GGXONLB_NGDP,2018,0.007
SVN,GGXONLB_NGDP,2019,--
SVN,GGXONLB_NGDP,2020,-0.013
SVN,GGXWDN,1980,
SVN,GGXWDN,1981,
SVN,GGXWDN,1982,
SVN,GGXWDN,1983,
SVN,GGXWDN,1984,
SVN,GGXWDN,1985,
SVN,GGXWDN,1986,
SVN,GGXWDN,1987,
SVN,GGXWDN,1988,
SVN,GGXWDN,1989,
SVN,GGXWDN,1990,
SVN,GGXWDN,1991,
SVN,GGXWDN,1992,
SVN,GGXWDN,1993,
SVN,GGXWDN,1994,
SVN,GGXWDN,1995,
SVN,GGXWDN,1996,
SVN,GGXWDN,1997,
SVN,GGXWDN,1998,
SVN,GGXWDN,1999,
SVN,GGXWDN,2000,
SVN,GGXWDN,2001,
SVN,GGXWDN,2002,
SVN,GGXWDN,2003,
SVN,GGXWDN,2004,
SVN,GGXWDN,2005,
SVN,GGXWDN,2006,
SVN,GGXWDN,2007,
SVN,GGXWDN,2008,
SVN,GGXWDN,2009,
SVN,GGXWDN,2010,
SVN,GGXWDN,2011,
SVN,GGXWDN,2012,
SVN,GGXWDN,2013,
SVN,GGXWDN,2014,
SVN,GGXWDN,2015,
SVN,GGXWDN,2016,
SVN,GGXWDN,2017,
SVN,GGXWDN,2018,
SVN,GGXWDN,2019,
SVN,GGXWDN,2020,
SVN,GGXWDN_NGDP,1980,
SVN,GGXWDN_NGDP,1981,
SVN,GGXWDN_NGDP,1982,
SVN,GGXWDN_NGDP,1983,
SVN,GGXWDN_NGDP,1984,
SVN,GGXWDN_NGDP,1985,
SVN,GGXWDN_NGDP,1986,
SVN,GGXWDN_NGDP,1987,
SVN,GGXWDN_NGDP,1988,
SVN,GGXWDN_NGDP,1989,
SVN,GGXWDN_NGDP,1990,
SVN,GGXWDN_NGDP,1991,
SVN,GGXWDN_NGDP,1992,
SVN,GGXWDN_NGDP,1993,
SVN,GGXWDN_NGDP,1994,
SVN,GGXWDN_NGDP,1995,
SVN,GGXWDN_NGDP,1996,
SVN,GGXWDN_NGDP,1997,
SVN,GGXWDN_NGDP,1998,
SVN,GGXWDN_NGDP,1999,
SVN,GGXWDN_NGDP,2000,
SVN,GGXWDN_NGDP,2001,
SVN,GGXWDN_NGDP,2002,
SVN,GGXWDN_NGDP,2003,
SVN,GGXWDN_NGDP,2004,
SVN,GGXWDN_NGDP,2005,
SVN,GGXWDN_NGDP,2006,
SVN,GGXWDN_NGDP,2007,
SVN,GGXWDN_NGDP,2008,
SVN,GGXWDN_NGDP,2009,
SVN,GGXWDN_NGDP,2010,
SVN,GGXWDN_NGDP,2011,
SVN,GGXWDN_NGDP,2012,
SVN,GGXWDN_NGDP,2013,
SVN,GGXWDN_NGDP,2014,
SVN,GGXWDN_NGDP,2015,
SVN,GGXWDN_NGDP,2016,
SVN,GGXWDN_NGDP,2017,
SVN,GGXWDN_NGDP,2018,
SVN,GGXWDN_NGDP,2019,
SVN,GGXWDN_NGDP,2020,
SVN,GGXWDG,1995,1.765
SVN,GGXWDG,1996,2.441
SVN,GGXWDG,1997,2.863
SVN,GGXWDG,1998,3.259
SVN,GGXWDG,1999,3.789
SVN,GGXWDG,2000,5.484
SVN,GGXWDG,2001,6.036
SVN,GGXWDG,2002,6.708
SVN,GGXWDG,2003,6.942
SVN,GGXWDG,2004,7.425
SVN,GGXWDG,2005,7.687
SVN,GGXWDG,2006,8.204
SVN,GGXWDG,2007,7.981
SVN,GGXWDG,2008,8.18
SVN,GGXWDG,2009,12.45
SVN,GGXWDG,2010,13.737
SVN,GGXWDG,2011,17.016
SVN,GGXWDG,2012,19.204
SVN,GGXWDG,2013,25.307
SVN,GGXWDG,2014,30.867
SVN,GGXWDG,2015,30.323
SVN,GGXWDG,2016,31.95
SVN,GGXWDG,2017,33.609
SVN,GGXWDG,2018,35.358
SVN,GGXWDG,2019,37.203
SVN,GGXWDG,2020,39.153
SVN,GGXWDG_NGDP,1995,16.776
SVN,GGXWDG_NGDP,1996,20.122
SVN,GGXWDG_NGDP,1997,20.703
SVN,GGXWDG_NGDP,1998,21.249
SVN,GGXWDG_NGDP,1999,22.016
SVN,GGXWDG_NGDP,2000,29.011
SVN,GGXWDG_NGDP,2001,28.541
SVN,GGXWDG_NGDP,2002,28.396
SVN,GGXWDG_NGDP,2003,27.044
SVN,GGXWDG_NGDP,2004,26.833
SVN,GGXWDG_NGDP,2005,26.302
SVN,GGXWDG_NGDP,2006,26
SVN,GGXWDG_NGDP,2007,22.704
SVN,GGXWDG_NGDP,2008,21.554
SVN,GGXWDG_NGDP,2009,34.423
SVN,GGXWDG_NGDP,2010,37.926
SVN,GGXWDG_NGDP,2011,46.154
SVN,GGXWDG_NGDP,2012,53.336
SVN,GGXWDG_NGDP,2013,70.017
SVN,GGXWDG_NGDP,2014,82.873
SVN,GGXWDG_NGDP,2015,79.793
SVN,GGXWDG_NGDP,2016,82.063
SVN,GGXWDG_NGDP,2017,83.613
SVN,GGXWDG_NGDP,2018,85.232
SVN,GGXWDG_NGDP,2019,86.822
SVN,GGXWDG_NGDP,2020,88.367
SVN,NGDP_FY,1995,10.522
SVN,NGDP_FY,1996,12.132
SVN,NGDP_FY,1997,13.827
SVN,NGDP_FY,1998,15.337
SVN,NGDP_FY,1999,17.21
SVN,NGDP_FY,2000,18.902
SVN,NGDP_FY,2001,21.147
SVN,NGDP_FY,2002,23.623
SVN,NGDP_FY,2003,25.668
SVN,NGDP_FY,2004,27.673
SVN,NGDP_FY,2005,29.227
SVN,NGDP_FY,2006,31.555
SVN,NGDP_FY,2007,35.153
SVN,NGDP_FY,2008,37.951
SVN,NGDP_FY,2009,36.166
SVN,NGDP_FY,2010,36.22
SVN,NGDP_FY,2011,36.868
SVN,NGDP_FY,2012,36.006
SVN,NGDP_FY,2013,36.144
SVN,NGDP_FY,2014,37.246
SVN,NGDP_FY,2015,38.002
SVN,NGDP_FY,2016,38.934
SVN,NGDP_FY,2017,40.195
SVN,NGDP_FY,2018,41.485
SVN,NGDP_FY,2019,42.85
SVN,NGDP_FY,2020,44.307
SVN,BCA,1992,1.087
SVN,BCA,1993,0.282
SVN,BCA,1994,0.7
SVN,BCA,1995,-0.309
SVN,BCA,1996,0.02
SVN,BCA,1997,0.03
SVN,BCA,1998,-0.19
SVN,BCA,1999,-0.911
SVN,BCA,2000,-0.66
SVN,BCA,2001,0.009
SVN,BCA,2002,0.218
SVN,BCA,2003,-0.246
SVN,BCA,2004,-0.93
SVN,BCA,2005,-0.653
SVN,BCA,2006,-0.725
SVN,BCA,2007,-2.024
SVN,BCA,2008,-3.03
SVN,BCA,2009,-0.306
SVN,BCA,2010,-0.038
SVN,BCA,2011,0.116
SVN,BCA,2012,1.227
SVN,BCA,2013,2.692
SVN,BCA,2014,2.858
SVN,BCA,2015,3.033
SVN,BCA,2016,2.846
SVN,BCA,2017,2.825
SVN,BCA,2018,2.735
SVN,BCA,2019,2.555
SVN,BCA,2020,2.398
SVN,BCA_NGDPD,1992,5.663
SVN,BCA_NGDPD,1993,1.702
SVN,BCA_NGDPD,1994,4.168
SVN,BCA_NGDPD,1995,-1.452
SVN,BCA_NGDPD,1996,0.093
SVN,BCA_NGDPD,1997,0.144
SVN,BCA_NGDPD,1998,-0.859
SVN,BCA_NGDPD,1999,-4.006
SVN,BCA_NGDPD,2000,-3.229
SVN,BCA_NGDPD,2001,0.044
SVN,BCA_NGDPD,2002,0.923
SVN,BCA_NGDPD,2003,-0.828
SVN,BCA_NGDPD,2004,-2.695
SVN,BCA_NGDPD,2005,-1.794
SVN,BCA_NGDPD,2006,-1.831
SVN,BCA_NGDPD,2007,-4.201
SVN,BCA_NGDPD,2008,-5.425
SVN,BCA_NGDPD,2009,-0.608
SVN,BCA_NGDPD,2010,-0.079
SVN,BCA_NGDPD,2011,0.225
SVN,BCA_NGDPD,2012,2.651
SVN,BCA_NGDPD,2013,5.607
SVN,BCA_NGDPD,2014,5.773
SVN,BCA_NGDPD,2015,7.051
SVN,BCA_NGDPD,2016,6.45
SVN,BCA_NGDPD,2017,6.14
SVN,BCA_NGDPD,2018,5.693
SVN,BCA_NGDPD,2019,5.086
SVN,BCA_NGDPD,2020,4.537
SWE,NGDP_R,1980,1893.414
SWE,NGDP_R,1981,1889.797
SWE,NGDP_R,1982,1913.264
SWE,NGDP_R,1983,1949.193
SWE,NGDP_R,1984,2033.236
SWE,NGDP_R,1985,2078.313
SWE,NGDP_R,1986,2136.256
SWE,NGDP_R,1987,2208.899
SWE,NGDP_R,1988,2266.366
SWE,NGDP_R,1989,2328.604
SWE,NGDP_R,1990,2352.559
SWE,NGDP_R,1991,2327.164
SWE,NGDP_R,1992,2299.647
SWE,NGDP_R,1993,2290.448
SWE,NGDP_R,1994,2384.073
SWE,NGDP_R,1995,2480.015
SWE,NGDP_R,1996,2517.658
SWE,NGDP_R,1997,2590.682
SWE,NGDP_R,1998,2700.185
SWE,NGDP_R,1999,2822.507
SWE,NGDP_R,2000,2956.161
SWE,NGDP_R,2001,3002.378
SWE,NGDP_R,2002,3064.635
SWE,NGDP_R,2003,3137.75
SWE,NGDP_R,2004,3273.318
SWE,NGDP_R,2005,3365.57
SWE,NGDP_R,2006,3523.352
SWE,NGDP_R,2007,3643.32
SWE,NGDP_R,2008,3623.025
SWE,NGDP_R,2009,3435.184
SWE,NGDP_R,2010,3640.914
SWE,NGDP_R,2011,3737.923
SWE,NGDP_R,2012,3727.22
SWE,NGDP_R,2013,3775.016
SWE,NGDP_R,2014,3855.648
SWE,NGDP_R,2015,3958.244
SWE,NGDP_R,2016,4070.075
SWE,NGDP_R,2017,4181.792
SWE,NGDP_R,2018,4288.313
SWE,NGDP_R,2019,4393.081
SWE,NGDP_R,2020,4494.998
SWE,NGDP_RPCH,1980,4.555
SWE,NGDP_RPCH,1981,-0.191
SWE,NGDP_RPCH,1982,1.242
SWE,NGDP_RPCH,1983,1.878
SWE,NGDP_RPCH,1984,4.312
SWE,NGDP_RPCH,1985,2.217
SWE,NGDP_RPCH,1986,2.788
SWE,NGDP_RPCH,1987,3.4
SWE,NGDP_RPCH,1988,2.602
SWE,NGDP_RPCH,1989,2.746
SWE,NGDP_RPCH,1990,1.029
SWE,NGDP_RPCH,1991,-1.079
SWE,NGDP_RPCH,1992,-1.182
SWE,NGDP_RPCH,1993,-0.4
SWE,NGDP_RPCH,1994,4.088
SWE,NGDP_RPCH,1995,4.024
SWE,NGDP_RPCH,1996,1.518
SWE,NGDP_RPCH,1997,2.9
SWE,NGDP_RPCH,1998,4.227
SWE,NGDP_RPCH,1999,4.53
SWE,NGDP_RPCH,2000,4.735
SWE,NGDP_RPCH,2001,1.563
SWE,NGDP_RPCH,2002,2.074
SWE,NGDP_RPCH,2003,2.386
SWE,NGDP_RPCH,2004,4.321
SWE,NGDP_RPCH,2005,2.818
SWE,NGDP_RPCH,2006,4.688
SWE,NGDP_RPCH,2007,3.405
SWE,NGDP_RPCH,2008,-0.557
SWE,NGDP_RPCH,2009,-5.185
SWE,NGDP_RPCH,2010,5.989
SWE,NGDP_RPCH,2011,2.664
SWE,NGDP_RPCH,2012,-0.286
SWE,NGDP_RPCH,2013,1.282
SWE,NGDP_RPCH,2014,2.136
SWE,NGDP_RPCH,2015,2.661
SWE,NGDP_RPCH,2016,2.825
SWE,NGDP_RPCH,2017,2.745
SWE,NGDP_RPCH,2018,2.547
SWE,NGDP_RPCH,2019,2.443
SWE,NGDP_RPCH,2020,2.32
SWE,NGDP,1980,576.953
SWE,NGDP,1981,630.435
SWE,NGDP,1982,688.977
SWE,NGDP,1983,772.929
SWE,NGDP,1984,867.203
SWE,NGDP,1985,944.832
SWE,NGDP,1986,1035.487
SWE,NGDP,1987,1122.795
SWE,NGDP,1988,1225.919
SWE,NGDP,1989,1359.883
SWE,NGDP,1990,1493.879
SWE,NGDP,1991,1610.434
SWE,NGDP,1992,1605.618
SWE,NGDP,1993,1634.131
SWE,NGDP,1994,1744.433
SWE,NGDP,1995,1883.562
SWE,NGDP,1996,1932.025
SWE,NGDP,1997,2019.261
SWE,NGDP,1998,2121.037
SWE,NGDP,1999,2237.854
SWE,NGDP,2000,2380.358
SWE,NGDP,2001,2478.13
SWE,NGDP,2002,2569.876
SWE,NGDP,2003,2677.446
SWE,NGDP,2004,2805.115
SWE,NGDP,2005,2907.352
SWE,NGDP,2006,3099.081
SWE,NGDP,2007,3297.053
SWE,NGDP,2008,3387.599
SWE,NGDP,2009,3288.509
SWE,NGDP,2010,3519.994
SWE,NGDP,2011,3656.577
SWE,NGDP,2012,3684.8
SWE,NGDP,2013,3775.016
SWE,NGDP,2014,3907.518
SWE,NGDP,2015,4052.63
SWE,NGDP,2016,4225.545
SWE,NGDP,2017,4424.018
SWE,NGDP,2018,4636.517
SWE,NGDP,2019,4859.037
SWE,NGDP,2020,5081.143
SWE,NGDPD,1980,136.409
SWE,NGDPD,1981,124.507
SWE,NGDPD,1982,109.664
SWE,NGDPD,1983,100.811
SWE,NGDPD,1984,104.838
SWE,NGDPD,1985,109.814
SWE,NGDPD,1986,145.36
SWE,NGDPD,1987,177.085
SWE,NGDPD,1988,200.08
SWE,NGDPD,1989,210.937
SWE,NGDPD,1990,252.396
SWE,NGDPD,1991,266.299
SWE,NGDPD,1992,275.698
SWE,NGDPD,1993,209.95
SWE,NGDPD,1994,226.081
SWE,NGDPD,1995,264.053
SWE,NGDPD,1996,288.106
SWE,NGDPD,1997,264.478
SWE,NGDPD,1998,266.802
SWE,NGDPD,1999,270.847
SWE,NGDPD,2000,259.801
SWE,NGDPD,2001,239.916
SWE,NGDPD,2002,263.926
SWE,NGDPD,2003,331.109
SWE,NGDPD,2004,381.706
SWE,NGDPD,2005,389.043
SWE,NGDPD,2006,420.029
SWE,NGDPD,2007,487.818
SWE,NGDPD,2008,513.966
SWE,NGDPD,2009,429.656
SWE,NGDPD,2010,488.378
SWE,NGDPD,2011,563.11
SWE,NGDPD,2012,543.881
SWE,NGDPD,2013,579.526
SWE,NGDPD,2014,570.137
SWE,NGDPD,2015,487.396
SWE,NGDPD,2016,518.47
SWE,NGDPD,2017,552.933
SWE,NGDPD,2018,591.621
SWE,NGDPD,2019,632.773
SWE,NGDPD,2020,677.328
SWE,NGDP_D,1980,30.472
SWE,NGDP_D,1981,33.36
SWE,NGDP_D,1982,36.011
SWE,NGDP_D,1983,39.654
SWE,NGDP_D,1984,42.651
SWE,NGDP_D,1985,45.461
SWE,NGDP_D,1986,48.472
SWE,NGDP_D,1987,50.831
SWE,NGDP_D,1988,54.092
SWE,NGDP_D,1989,58.399
SWE,NGDP_D,1990,63.5
SWE,NGDP_D,1991,69.202
SWE,NGDP_D,1992,69.82
SWE,NGDP_D,1993,71.345
SWE,NGDP_D,1994,73.17
SWE,NGDP_D,1995,75.95
SWE,NGDP_D,1996,76.739
SWE,NGDP_D,1997,77.943
SWE,NGDP_D,1998,78.552
SWE,NGDP_D,1999,79.286
SWE,NGDP_D,2000,80.522
SWE,NGDP_D,2001,82.539
SWE,NGDP_D,2002,83.856
SWE,NGDP_D,2003,85.33
SWE,NGDP_D,2004,85.696
SWE,NGDP_D,2005,86.385
SWE,NGDP_D,2006,87.958
SWE,NGDP_D,2007,90.496
SWE,NGDP_D,2008,93.502
SWE,NGDP_D,2009,95.73
SWE,NGDP_D,2010,96.679
SWE,NGDP_D,2011,97.824
SWE,NGDP_D,2012,98.862
SWE,NGDP_D,2013,100
SWE,NGDP_D,2014,101.345
SWE,NGDP_D,2015,102.385
SWE,NGDP_D,2016,103.82
SWE,NGDP_D,2017,105.792
SWE,NGDP_D,2018,108.12
SWE,NGDP_D,2019,110.607
SWE,NGDP_D,2020,113.04
SWE,NGDPRPC,1980,227630.274
SWE,NGDPRPC,1981,227056.317
SWE,NGDPRPC,1982,229752.913
SWE,NGDPRPC,1983,233980.631
SWE,NGDPRPC,1984,243716.749
SWE,NGDPRPC,1985,248657.338
SWE,NGDPRPC,1986,254877.079
SWE,NGDPRPC,1987,262524.018
SWE,NGDPRPC,1988,267927.146
SWE,NGDPRPC,1989,273084.804
SWE,NGDPRPC,1990,273851.721
SWE,NGDPRPC,1991,269219.299
SWE,NGDPRPC,1992,264570.081
SWE,NGDPRPC,1993,261911.887
SWE,NGDPRPC,1994,270414.017
SWE,NGDPRPC,1995,280624.172
SWE,NGDPRPC,1996,284658.068
SWE,NGDPRPC,1997,292811.009
SWE,NGDPRPC,1998,304956.721
SWE,NGDPRPC,1999,318516.117
SWE,NGDPRPC,2000,332796.378
SWE,NGDPRPC,2001,337000.209
SWE,NGDPRPC,2002,342770.123
SWE,NGDPRPC,2003,349583.931
SWE,NGDPRPC,2004,363242.216
SWE,NGDPRPC,2005,371978.587
SWE,NGDPRPC,2006,386618.308
SWE,NGDPRPC,2007,396749.315
SWE,NGDPRPC,2008,391409.808
SWE,NGDPRPC,2009,367765.865
SWE,NGDPRPC,2010,386690.769
SWE,NGDPRPC,2011,394176.965
SWE,NGDPRPC,2012,390044.133
SWE,NGDPRPC,2013,391401.683
SWE,NGDPRPC,2014,395558.385
SWE,NGDPRPC,2015,402667.014
SWE,NGDPRPC,2016,410559.62
SWE,NGDPRPC,2017,418279.467
SWE,NGDPRPC,2018,425325.032
SWE,NGDPRPC,2019,432050.005
SWE,NGDPRPC,2020,438353.673
SWE,NGDPPC,1980,69362.513
SWE,NGDPPC,1981,75745.877
SWE,NGDPPC,1982,82735.362
SWE,NGDPPC,1983,92782.267
SWE,NGDPPC,1984,103948.503
SWE,NGDPPC,1985,113043.33
SWE,NGDPPC,1986,123544.164
SWE,NGDPPC,1987,133442.365
SWE,NGDPPC,1988,144926.721
SWE,NGDPPC,1989,159478.984
SWE,NGDPPC,1990,173896.351
SWE,NGDPPC,1991,186303.993
SWE,NGDPPC,1992,184723.346
SWE,NGDPPC,1993,186862.279
SWE,NGDPPC,1994,197862.706
SWE,NGDPPC,1995,213132.996
SWE,NGDPPC,1996,218443.69
SWE,NGDPPC,1997,228226.332
SWE,NGDPPC,1998,239548.212
SWE,NGDPPC,1999,252538.813
SWE,NGDPPC,2000,267974.078
SWE,NGDPPC,2001,278156.291
SWE,NGDPPC,2002,287432.83
SWE,NGDPPC,2003,298300.405
SWE,NGDPPC,2004,311285.426
SWE,NGDPPC,2005,321334.183
SWE,NGDPPC,2006,340062.943
SWE,NGDPPC,2007,359041.621
SWE,NGDPPC,2008,365975.8
SWE,NGDPPC,2009,352063.051
SWE,NGDPPC,2010,373848.211
SWE,NGDPPC,2011,385598.746
SWE,NGDPPC,2012,385604.987
SWE,NGDPPC,2013,391401.683
SWE,NGDPPC,2014,400879.828
SWE,NGDPPC,2015,412268.784
SWE,NGDPPC,2016,426242.323
SWE,NGDPPC,2017,442507.939
SWE,NGDPPC,2018,459860.768
SWE,NGDPPC,2019,477875.83
SWE,NGDPPC,2020,495514.761
SWE,NGDPDPC,1980,16399.405
SWE,NGDPDPC,1981,14959.366
SWE,NGDPDPC,1982,13168.951
SWE,NGDPDPC,1983,12101.338
SWE,NGDPDPC,1984,12566.612
SWE,NGDPDPC,1985,13138.577
SWE,NGDPDPC,1986,17342.98
SWE,NGDPDPC,1987,21046.225
SWE,NGDPDPC,1988,23653.203
SWE,NGDPDPC,1989,24737.406
SWE,NGDPDPC,1990,29380.389
SWE,NGDPDPC,1991,30806.948
SWE,NGDPDPC,1992,31718.515
SWE,NGDPDPC,1993,24007.714
SWE,NGDPDPC,1994,25643.27
SWE,NGDPDPC,1995,29878.73
SWE,NGDPDPC,1996,32574.579
SWE,NGDPDPC,1997,29892.534
SWE,NGDPDPC,1998,30132.35
SWE,NGDPDPC,1999,30564.72
SWE,NGDPDPC,2000,29247.646
SWE,NGDPDPC,2001,26929.29
SWE,NGDPDPC,2002,29519.276
SWE,NGDPDPC,2003,36889.585
SWE,NGDPDPC,2004,42358.175
SWE,NGDPDPC,2005,42998.847
SWE,NGDPDPC,2006,46089.924
SWE,NGDPDPC,2007,53122.332
SWE,NGDPDPC,2008,55525.761
SWE,NGDPDPC,2009,45998.35
SWE,NGDPDPC,2010,51869.158
SWE,NGDPDPC,2011,59381.87
SWE,NGDPDPC,2012,56915.732
SWE,NGDPDPC,2013,60086.488
SWE,NGDPDPC,2014,58491.468
SWE,NGDPDPC,2015,49582.116
SWE,NGDPDPC,2016,52299.486
SWE,NGDPDPC,2017,55306.557
SWE,NGDPDPC,2018,58678.398
SWE,NGDPDPC,2019,62231.847
SWE,NGDPDPC,2020,66053.251
SWE,NGAP_NPGDP,1980,-2.001
SWE,NGAP_NPGDP,1981,-3.883
SWE,NGAP_NPGDP,1982,-4.317
SWE,NGAP_NPGDP,1983,-4.213
SWE,NGAP_NPGDP,1984,-1.951
SWE,NGAP_NPGDP,1985,-1.537
SWE,NGAP_NPGDP,1986,-0.582
SWE,NGAP_NPGDP,1987,0.873
SWE,NGAP_NPGDP,1988,1.489
SWE,NGAP_NPGDP,1989,2.127
SWE,NGAP_NPGDP,1990,2.115
SWE,NGAP_NPGDP,1991,-0.701
SWE,NGAP_NPGDP,1992,-3.632
SWE,NGAP_NPGDP,1993,-5.91
SWE,NGAP_NPGDP,1994,-3.648
SWE,NGAP_NPGDP,1995,-1.78
SWE,NGAP_NPGDP,1996,-2.579
SWE,NGAP_NPGDP,1997,-2.146
SWE,NGAP_NPGDP,1998,-0.801
SWE,NGAP_NPGDP,1999,0.391
SWE,NGAP_NPGDP,2000,1.109
SWE,NGAP_NPGDP,2001,-0.528
SWE,NGAP_NPGDP,2002,-0.953
SWE,NGAP_NPGDP,2003,-0.705
SWE,NGAP_NPGDP,2004,1.41
SWE,NGAP_NPGDP,2005,1.752
SWE,NGAP_NPGDP,2006,3.917
SWE,NGAP_NPGDP,2007,4.898
SWE,NGAP_NPGDP,2008,2.023
SWE,NGAP_NPGDP,2009,-4.827
SWE,NGAP_NPGDP,2010,-0.836
SWE,NGAP_NPGDP,2011,0.06
SWE,NGAP_NPGDP,2012,-1.649
SWE,NGAP_NPGDP,2013,-1.807
SWE,NGAP_NPGDP,2014,-1.331
SWE,NGAP_NPGDP,2015,-0.526
SWE,NGAP_NPGDP,2016,0.163
SWE,PPPGDP,1980,90.206
SWE,PPPGDP,1981,98.44
SWE,PPPGDP,1982,105.846
SWE,PPPGDP,1983,112.091
SWE,PPPGDP,1984,121.073
SWE,PPPGDP,1985,127.718
SWE,PPPGDP,1986,133.925
SWE,PPPGDP,1987,142.014
SWE,PPPGDP,1988,150.809
SWE,PPPGDP,1989,160.976
SWE,PPPGDP,1990,168.647
SWE,PPPGDP,1991,172.379
SWE,PPPGDP,1992,174.224
SWE,PPPGDP,1993,177.656
SWE,PPPGDP,1994,188.853
SWE,PPPGDP,1995,200.55
SWE,PPPGDP,1996,207.31
SWE,PPPGDP,1997,216.976
SWE,PPPGDP,1998,228.601
SWE,PPPGDP,1999,242.614
SWE,PPPGDP,2000,259.884
SWE,PPPGDP,2001,269.962
SWE,PPPGDP,2002,279.79
SWE,PPPGDP,2003,292.178
SWE,PPPGDP,2004,313.183
SWE,PPPGDP,2005,332.369
SWE,PPPGDP,2006,358.643
SWE,PPPGDP,2007,380.723
SWE,PPPGDP,2008,386.029
SWE,PPPGDP,2009,368.794
SWE,PPPGDP,2010,395.656
SWE,PPPGDP,2011,414.584
SWE,PPPGDP,2012,420.819
SWE,PPPGDP,2013,432.566
SWE,PPPGDP,2014,448.246
SWE,PPPGDP,2015,464.264
SWE,PPPGDP,2016,484.532
SWE,PPPGDP,2017,508.078
SWE,PPPGDP,2018,532.218
SWE,PPPGDP,2019,556.088
SWE,PPPGDP,2020,580.23
SWE,PPPPC,1980,10844.753
SWE,PPPPC,1981,11827.456
SWE,PPPPC,1982,12710.473
